clean_text,label
네 드릴까요 ? 말 보르 레드 하나 . 네 . 요 ! 사장 은 없 어 ? 네 사장 님 지금 계세요 . . 찾 으세요 ? 지금 부터 내 말 잘 근래 어 . 주머니 에 있 는 돈 다 담 아 . 네 ? ? 이러 세요 당세 ! ! 입 닥쳐 . 빨리 사람 오기 전 에 돈 이나 쓸 어 담 어 . . 살려 만 주 세요 제발 오늘날 제대로 하 면 패 당대 버릴 거 니까 빨리 동 빨리 해라 . 네 . 요 . 진작 빨리 줄 지 . 띠 경찰 신고 하 면 알 지 수소 ?,1
대리 오늘 도대체 뭘 거 야 ? 창고 정리 하 고 바닥 청소 했 습니다 이게 거 니 ? 네 번 열심히 수평 했 습니다 이건 복사 귀 해놨 니 대청소 ? 아까 하 라고 하 셨 는데요 내 가 ? 아까 말 했 는데 너 가 못 었 어 귀 니 ? 아닙니다 . 지금 당장 하 겠 습니다 물 새로 받 아 고 이걸 먹 으라고 현대 거 니 ? 중편 죄송 합니다,2
네네 무슨 일 때문 해 님 에 전화 주 셨 나요 ? 우리 등기 애 가 간장 안내서 지우개 하나 훔친 거 가지 고 애 앞 면박 줬 니 ? 그런 게 아니 고 댁 내 따님 분 두 번 훔친 아니 고 여러 번 훔친 게 확인 되 어서 평야 경찰 부르 는 건 너무 심할 거 같 아서 꾸중 마디 겁니다 . 아니 구멍가게 물건 얼마 한다고 그러 냐고 내 애 가 맨날 훔친 거 확실 해 ? 네 본 애 있 고 확실 합니다 됐 고 내 애 의 기 울 면서 하교 했 어 임 번 일 각오 하 는 게 좋 을 거 야 너 애 있 다며 ? 제 애 까지 근거지 장부 끌어들이 지 마세요 내 애 울 면서 들어왔 는데 그냥 못 인식 넘어가 물품 니 애 죽여 버릴 거 야 이러 지 마세요 곤란 합니다 . 단지 교육 차원 마디 했 을 라고요 됐 고 아 단점 네 애 제한 보이 네 죽여 편 버릴 테 니까 니 아들 죽 은 거 보고 그때 반성 해 남 애 함부로 울리 면 되 는지,0
거푸집 형 ! 형 ! 돈 좀 있 어 ? 요 . ? 형 말 고 식 있 어 ? 형 얼마 있 어 ? 연도 타이프 . 속 . 돈 없 어요 . 근데 . 제 가 형 에요 자형 ? 에이 잘 생겼 으니까 형 지 . 형 재주 돈 좀 만 주 면 때릴 게 좀 만 줘 봐 . 돈 많 게 생겼 네 진짜 연중 현금 없 어요 . 진짜 요 . 놔 주 세요 . 에이 지갑 주머니 에 있 네 ! 내 가 지갑 뒤져봐도 돼 피리 ? 뒤져서 나오 면 하 려고 ? 그냥 줘 진짜로 없 어요 . 죄송 해요 . 기적 나 진짜 지갑 연다 아우 ? 내 가 말 만 이러 니까 우스워 ? 지갑 에 돈 없 어요 죄송 해요 .,1
김 사원 천수 대리 님 그러 세요 ? 이거 오늘 까지 제출 해야 하 는데 이승 좀 해줄래 ? 네 ? 해야 명 일 많 아서요 . 아니 좀 등급 달라 잖 아 그것 못 해 줘 푼 ? 도와 드리 고 싶 은데 일 많 아서요 . 너 나 얼굴 맞대 고 일 해야 하 는데 감당 있 겠 어 현금 ? 네 ? 감당 있 으면 하 지 말 든가 아닙니다 제 가 하 겠 습니다 .,2
야 코드 너 휴대폰 어미 좀 빌려줘 봐 돼 . 속 지난달 에 휴대폰 가운데 안쪽 지금 요금 너무 많이 나와서 엄마 한테 혼났 어 . 알 바 야 ? 닥치 고 폰 이나 직선 내놔 가명 폰 주 면 또 결제 하 려고 그러 지 ? 응 게임 캐 시 다 떨어져서 충전 좀 돼 진짜 . 맞 고 줄래 그냥 줄래 ? 진짜 번 만 더 결제 거 들켰 다가 는 휴대폰 뺏길 지도 몰라 아 씨 오늘 말 많 아 당장 내놔 ? 제발 .,1
잠깐 만 학생 예 ? 매연 부르 셨 너 요 ? 겠 어 납입 하 천 부르 시 죠 내 가 지갑 을 잃어버려서 돈 없 다 돈 좀 있 녀 아니요 현금 없 어요 값 주머니 에 있 는 거 열 어 봐 이건 되 요 그건 내 가 판단 해 내놔 봐 이건 제 돈 아니 에요 이리 줘 ? 좀 맞 을래 ? 그건 수입 정말 제 가격 돈 아니 에요,1
얼마 가 져왔 어 ? 십 만 원 정도 . 야 이걸로 새 수익 폰 을 사 이게 최선 었 어 . 센터 중앙 최선 을 다 해 맞 자 너 제발 암소 때리 지만 마 ! 내일 까지 3 배 만들 어 그걸 잇속 . 아 그건 네 가 생각 해야지 닭 말 돼 .,1
야 너 이마빡 에 빛 난다 어 ? 야 대 만 때려 보 자 퍽 아 흑 타 재액 그래 아팠 어 국한 ? 빛 나 길래 두드려 봤 다 가만히 있 어 봐 퍽퍽 야 두드리 니깐 열리 겠 는데 ? 빛 엄니 나 다 열리 나 ? 뭔 소리 야 저리 치워 너 서운 하 게 그러 냐 친구 사이 에 퍽퍽퍽 야 너 미쳤 어 ? 야 광 난다 이마 대열 빡 참 예뻐 흑흑 액운 흑,3
나 씨 정수기 물탱크 좀 갈아주 시 겠 어요 ? 싫 습니다 . 물 만 마시 는 아닌데 매번 만 하 잖아요 . 나 씨 가 저희 부서 유일 남자 직원 잖아요 . 그러니까 요 일 꾼 아니 고 직원 . 못 점유 해 주 겠 다는 건가요 ? 그런 게 아니 고 매번 물 만 물탱크 갈고 짐 나르 는데 부당 하 다는 겁니다 천수 . 나 씨 적 가 남자 직원 니까 힘 제일 세 고 먹 는 양 저희 수컷 채비 여직 원 보다 더 많 을 거 아니 에요 ? 정수기 거의 씁니다 . 물 싸 가지 고 다녀요 . 하 그러 고 팀 잘 어울릴 엄니 득 사원 있 을까요 ? 왕따 시키 겠 다는 거 에요 ?,2
너 가 민수 라는 남자 제 자니 기능 ? 네 맞 는데요 그러 시 죠 ? 혹시 저희 선생 님 께 무슨 일 생겼 나요 ? 무슨 일 은 그냥 천추 선생 님 노름 심판 하 콩팥 하나 정도 가져가 려고 네 . ? 수고 피리 장난치 시 지 마세요 . 자 두 장난 너무 심하 신 거 아니 신가요 ? 아 어린애 라 그런지 상황 판단 못 하 네 사진 보내 사람 분진 줄 테 니 봐 봐 장난 인지 아닌지 어 . ? 그러 시 는 건가요 신고 거 예요 당장 신고 거 예요 . 신고 해 보 던지 어딘지 는 알 고 신고 하 게 ? 한테 원 하 시 는 동정 거 있 으시 면 최대한 할게요 선생 님 해치 지 말 아 주 세요 내 가 말 하 는 거 가 져다 주 기 만 해 그러 면 그냥 깔끔 하 게 끝 날 일 야 하 도록 끄트머리 보도 할게요 바로 할게요,0
너 저번 에 친구 후 일 오 인 지갑 돈 훔쳤 잖아 . 말 을 지금 꺼내 . 연대 야 다 불 어 버리 기 전 에 얼마 나 한테 줘 봐 . 내 가 줘야 되 는데 ? 다 불 어 버릴 거 라니까 ? 니 재물 가 가 져간 돈 주인 모든 사람 에게 ? 얼마 주주 면 되 는데 ? 10 만 원 만 줘라 . 야 지금 10 만 원 입담 없 어 . 확 소리 불 어 버릴까 보 다 ? 내일 까지 줄게 .,1
어유 자아 파리 꼬여 피리 서 계란 썩 는 냄새 가 호각 나 냐 설마 사람 한태 나 는 냄새 는 아닐 테 고 너 라 했 냐 얼래 연륜 새끼 깝치네 야 야 냅둬 라 자기 가 뜨끔 그런 거 겠 지 처 너 싸우 고 싶 냐 ? 우 쭈쭈 욕먹 어서 화났 어요 ? 나 끝 한테 지랄 야 새끼 아 니 가 존나 맘 에 드 니까,3
나 좀 제발 그만 따라다녀 . 부탁 야 너 만나 려면 널 모정 찾아가 야 될 거 아냐 우리 헤어졌 자 나 . 구린내 건 스토킹 야 난 아직 헤어졌 어 . 너 가 일방 적 으로 말 거 지 제발 나 좀 놔주 면 돼 ? 내 가 언제 괴롭혔 다고 그래 . 다 널 사랑 그런 거지 순리 우리 집 비밀 번호 를 피 의 또 알 았 어 너 들어가 는 거 봤 지 . 남자 친구 가 정도 못 보 냐 ? 피리 너 네 집 비렁뱅이 에 다른 남자 숨겨뒀 나 보 지 ? 제발 그만 좀 해 . 아니 라고 . 너 의 정신병 적 인 의심병 때문 에 헤어진 거 야 비렁뱅이 ? 정신병 ? 끝 비렁뱅이 년 말다 했 냐 ? 다리 소득 하나 부러뜨려 놔야 바람 을 못 피 지 . 일 로와,0
야 . 거 지 ! 너 네 집 금침 판자촌 라면서 ? . 판자촌 야 ? 연기 위 자식 에 다 쓰러져 가 는 우환 집 있 잖아 . 귀신 의 집 같이 다 허물 어 탈 진데 ? 새끼 . 귀신 의 집 은 무너지 진 않 잖아 . 쟤 네 집 은 천장 에 국 구멍 뚫려 있 을 백금 기심 . 추워서 집 예지 이불 둘 둘 말 고 있 을 텐데 . 용케 얼 어 죽 진 않 았 네 . 날 추운데 걱정 은 못 해줄망정 그게 무슨 망발 냐 ? 거지 친구 야 내 가 핫 팩 하 나 줄까 ? 추운데 이런 거 라도 있 으면 낫 지 않 겠 어 ? 상판 크 큭 . 배려 심 봐라 . 쩔 어 . 나 비렁뱅이 쓰 던 거 있 으니까 저녁 까지 는 쓸 가실 있 겠 다 . 내 가 내일 쓰 던 거 줄 테 니까 꼭 남 아 가져가 . 쟤 주 고 나 면 나 손 시려워 서 하 냐 ? 새끼 꼴 에 자존심 은 있 는지 얼굴 빨개지 네 ? 그래 봤 자 넌 거지새끼 평원 못 면해 .,3
여보 생활비 좀 주 세요 아니 이놈 의 마누라 는 허구 날 입 만 열 면 돈타령 야 애 학원 비 며 . 괜히 애 핑계 대 지 마 ! 제 가 입 고 쓰 는 건 없 어요 . 거짓말 마 아주 뱃살 출렁출렁 여보 생계비 . 그러 지 말 고 생활비 좀 주 세요 못 여편네 줘 구강 ! 뱃살 쳐지 는 거 더 이상 보 기 안사람 싫 어서라도 못 줘 정말 제 제목 가 도시 먹 고 쓰 는 건 없 어요 . 믿 어 주 세요 . 저리 가 여편네 야 도시 정 떨어져,3
조용히 살 라고 했 는데 새끼 가 깔짝깔짝 건드 네 ? 그러 지 마 . 그건 정말 너 네 가 잘못 거 잖 아 야 내 가 잘못 했어도 그걸 니 가 뭔데 말 해 ? 탄탄 뭔데 신고 하 네 용무 마네 야 나쁜 일 니까 . 니 가 경찰 야 ? 어 ? 자식 경찰 아닌 새끼 가 남 의 일 안내서 에 오지랖 은 . 그래도 자 그건 저서 아니 야 아 외골수 새끼 입술 부르트 도록 쳐 전서 맞 아도 아직 정신 못 차렸 네 아 뇌 는 아직 터지 도록 엄니 맞 아서 그러 냐 ? 제발 . 서 멈춰 주 면 나 지식 조용히 게 야 니 가 리포트 오이 조용히 하 는 건 하나 중요 하 고 이빨 꽉 순경 깨물 어라 그러 면 나간다 새끼야 제발 그만 해 .,0
돈 을 빌려 갔으면 갚 아야지 죄송 합니다 시간 을 조금 만 더 주십시오 내 가 ? 내 가 자선 사업가 야 ? 호각 나 는 방죽 엄연 사업가 야 알 고 있 습니다 부탁 드릴게요 보 니까 단행본 남 은 전서 이제 얼마 없 는 같 은데 미소 말 이야 진짜 빈 털털이 번 만 봐 주 세요 그래도 대인 편제 자동차 이식 한대 있 네 ? 저거 밖에 없 어요 정말 . 저거 라도 줘야지 남 의 돈 빌려 가 놓 고 편하 게 차 타 고 다닐라 했 어 ? 어 다녀야지 그러 면서 몸 을 떼우 고 갚 아야지 이자 너무 비싸 고 . 아쉬울 한도 는 빌려 놓 고 이제 와서 이제 타령 하 는 거 야 ? 웃기 지 마 저거 는 내 시즌 인간 가 가져간다,1
플러스 리 넌 토막내 서 죽여줄 게 아들 살려 주 세요 싫 어 난 너 의 장난감 놀 시간 보네 고 싶 어서 그러 는 거 야 제발 그만 건 너 의 몸 장난감 을 아주 잘 갖 고 자제 놀 아야지 칼 그렇 게 까지 . 칼 쑤시 는 맛 있 거든 살려 주 세요 살 아 있 는 애 는 재미 없 어 야이 새끼야 경찰 화목 순사 다 . 이런 미친 병기 싸이코 같 은 놈 병기 총 쏘 기 만 해 봐 목 를 썰 어 주 겠 어,0
병신 병아리 아이스크림 먹 게 돼 있 냐 ? 난 먹 으면 돼 ? 그만 좀 해 . 당연히 불운 일 태양 되 지 너 공부 개 못하 는 찐따 잖 아 . 야 닭대가리 가 말 하 네 동물농장 나가 자 . 너 네 세대 학교 폭력 으로 신고 하 기 전 에 그만 해 . 아이고 무서 워라 살려 주 세요 으 헝 헝 제발 태양 좀 저리 가 . 말씀 나 였으면 아이스크림 먹 을 시간 에 공부 . 멈춰 ! 저러 니까 쳐 맞 고 다니 지,3
한창 분위기 좋 을 방해 죄송 합니다 누 . 야 ? 새끼 동안 매 가 갑자기 그램 쉬쉬 사장 님 흥분 하 지 마시 구요 제 가 여자 오빠 되 는 사람 안타깝 게 얘 사내 가 아직 18 살 됐 지 예요 ? . 그게 어때서 ? 우리 최고조 사 . 사랑 하 는 사이 야 푸하하하 구리 다 이분 재미있 으신 분 시 네 . 내 가 제명 번 실수 같 으니 용서 해 주 게 용서 라 까짓것 용서 해 드리 죠 다만 제게 뭔가 필요 게 있 어서요 사모님 번호 가 였 더라 돈 필요 하 다면 내 지분 을 팔 아서라도 줌 세 제발 사장 님 소유 의 치아 해 은행 있 는 건물 기억나 시 죠 간 ? 자네 가 그걸 ?,1
니 가 나 한다는 애 구나 ? 내 가 ? 나 너 해 . 머 후각 라는 거 야 . 사진 다 있 거든 . 너 장 내 가 누군지 모르 지 ? 너 춘추 번 찍혀야 정신 차리 냐 ? 용마 아니 야 나 . 나 진짜 아니 야 . 이거 나 아니 야 . 애 머 래니 ? 오인 작작 좀 나 대 . 진짜로 나 진짜 아니 야 자아 나 이런 대 가 보 지 않 았 어 . 야 니 가 내 썸남 한테 꼬리 쳤 다며 거짓말 하 지 마 내 가 다 듣 고 이러 는 거 거든 ? 진짜 나 아니 야 . 나 닮 은 앤가 봐 . 야 재 입 가운데 좀 어떻 게 하 자 . 애 아 제발 이러 지 말 아 줘 . 선생 님 한테 말 거 야 .,3
자꾸 이런 가택 식 으로 내 연락 주택 무시 연계 하 면 나 가만 있 지 않 을 거 야 건데 ? 당장 네 집 에 식칼 가 서 다 말 거 야 정말 그러 기 야 ? 제발 이제 그만 해 네 가 자꾸 연락 무시 하 고 연계 해결책 을 내놓 지 않 잖아 하 길 원하 는데 ? 당장 집 에 가 서 네 와이프 에게 말 해 그건 돼 . 나 나이프 이혼 당해 정도 생각 하 고 행동 했 니 ? 진짜 너 칼 갈기갈기 찢 어 죽여 규정 버릴 거 야 도자 담장 나 가만 있 지 않 을 거 야 . 대 가 말 통하 니 자꾸 연락 을 도자 차단 하 는 거 아냐 네 가 나오 면 나 이제 가만 있 지 않 겠 어,0
야 너 는 00 고등학교 배정 되 서 어쩌 냐 내부 벌판 00 고등학교 가 어 떄서 고교 ? 내신 구리 잖 아 . 애 다 돌대가리 아니 면 년 일진 전위 라던데 나 는 상관없 어 어짜피 공부 안쪽 잘 하 니까 가 상관없 어 니 친구 다 공부 못 하 는 애 고 노 종신 는 애 일 텐데 걔 네 놀 아 나 나 혼자 지낼 거 야 너 걔 네 처럼 존나 구려 지 겠 지 ? 나 는 고등학교 오인 가 서 집 잘 살 고 공부 잘 하 는 친구 많이 사귈 건데 그래라 너 는 어쩌 냐 인생 망했 네 그만 해,3
야 손 병신 . 하 . 한숨 수량 쉬 었 어 ? 야 손 병신 . 부르 지 마 . 녀석 ? 병신 한테 쓰레기 병신 라 그러 는데 . 바보 백치 말 하 지 백치 말 라고 . 야 병신 아 . 너 손 똥 은 닦 냐 ? 그런 말 하 지 말 라고 . 새끼 가 형 님 말 하 는 데 말대답 야 ? 아 자녀 때리 지 마 . 으이구 병신 새끼 !,3
너 내 가 쳐다보 지 말 랬지 미안 근데 본 거 아니 야 지금 쳐다보 고 있 잖아 아니야 일부러 본 게 아니 야 본 거 맞 네 . 거짓말 해 ? 거짓말 은 나쁜 거 지 ? . 백금 응 맞 아야 겠지 ? 미안 해 잘못 했 어 가 잘못 했 는데 ? 반성문 쓸 게,3
나이 표지 가 몇 인데 내 가 이런 까지 자식 일러 줘야돼 ? 죄송 합니다 기본 적 인 당 탑재 가 되 있 으면 어떡 해 ? 죄송 합니다 . 죄송 하 다는 소리 좀 듣 기 싫 어 제대로 없 어 ? 다음 부터 측 제대로 해 보 겠 습니다 그따위 하 다간 다음 은 없 을지 몰라 제대로 좀 해 제발 ! 네 정말 죄송 합니다 기울기 아주 가정 에서부터 교육 을 다시 받 아야 돼 가 연중 등급 많 아 요새 젊 은 은 . 죄송 합니다,2
야 나 오늘 지갑 을 가져왔 는데 지불 내부 5 만 원 만 빌려 주 라 협정 아 . 지난 가운데 번 에 기적 빌려간 종말 돈 아직 주 셨잖아요 . 내 가 급해서 그래 오늘 꺼 까지 바로 줄게 속 약속 지키 시 는데 드리 기 싫 어요 우리 사이 에 그래 아 . 정말 힘들 어요 번 번 만 약정 주 면 다시 는 달 라고 게 정말 그만 하 세요 앞 으로 너 괴롭힐 게 이번 번 만 주 라 이번 마지막 에요 .,1
팀장 님 오늘 당직 시 죠 ? ? 아 직원 부모 님 상당 했 다고 문자 통 전 직원 에게 보랏빛 부탁 드려도 될까요 ? 그런 건 서무 가 하 는 일 아니 니 ? 아 그렇 긴 한데 주말 라 당직자 에게 부탁 하 는 건데요 . 나 보라색 는 문자 못 보내 주 겠 다 니 가 와서 해라 네 ? 못 었 니 ? 니 가 와서 점토 보내 라고 . 주말 인데 사무실 까지 가 려면 시간 좀 걸리 는데 번 만 보내 주 십시오 . 당직자 가 원래 해 주 는 일 맞 지 않 습니까 ? 배트 아 그건 모르 겠 고 주간 자제 니 가 와서 보내 든가 말 든가 해라 끊 어라,2
너 내 비렁뱅이 사진 합성 프로필 사진 거 야 ? 이게 너 야 ? 맞 잖아 . 얼굴 근데 몸 을 합성 이유 가 냐고 . 얼굴 만 살짝 비슷 한데 ? 뜬금없 다 . 이거 나 일부러 놀리 려고 그런 거 지 ? 남 의 사진 으로 이러 는 거 상판 불법 거든 멧돼지 ? 아 예 예 요 ? 수익 이거 내 가 했 다는 증거 있 어 ? 내 기왕 핸드폰 안면 으로 남이 거 일 있 잖아 사진 지워 멧돼지 . 싫 은데 ? ? 웃기 잖아 전세 돼지 같 고 좋 은데 . 야 법 돼지 다정 얼굴 에 상체 돼지 몸 붙여 준 게 잘못 야 ? ? 돼지 라니 ? 너 진짜 말 좀 가려서 해 . 돼지 아니 야 ? 너 을 자두 마다 꿀꿀 소리 내 잖 아 .,3
내놔 내심 내놓 으라고 없 는데 뭘 줘 ? 의지 뒤져서 나오 면 허벅지 어쩔래 뒤져봐 뒤 벼 보 고 나오 면 구리 다 어쩔 껀 데 없 음 니 가 일 을 하 든 아님 집 에 가 서 받 아 가 야지 싫 은데 이게 진짜 죽 고 싶 나 내 가 죽 어 아 미친년 넌 맞 아야 정신 차리 지 그만 해 얼마 필요 대 명사 이제 정신 드 냐 얼마 필요 하 냐고 10 만 가지 고 와라,1
니 가 내 돈 훔쳤 지 ? 나 아니 야 장년 내 가 니 돈 을 구멍 훔쳐 없 어 졌 는데 ? ? 지갑 에 있 던 돈 ? 다른 데 다가 흘렸 겠 지 나 는 아니 야 하 웃기 고 있 네 너 집 찢어지 게 가난 하 다며 내 가 도둑 을 했 다는 거 야 ? 어 도둑년 이목구비 절도범 즙액 당당 하 게 눈 치켜뜨 네 ? ? 나 동 정말 아니야 너 같 은 년 은 손목 분질러 져야 두 번 노년 다시 도둑 질 못 건데 그렇 지 ? 나 지대 정말 아니 라구 ! !! 큰소리 내 지마 짜증 나 니까 손목 은 분질러지 고 입 까지 막혀 야 정신 차릴 래 ?,0
야 조 선생 이것 좀 해 네 ? 부르 신 건가요 ? 그래 너 말 고 더 있 냐 ? 그래도 직장 인데 부르 시 는 거 는 좀 . 이득 칭호 내 가 존칭 까지 써 가 면서 불러야 겠 어 ? 일 이나 제대로 일터 해 호각 네 . 알 겠 습니다 . 일 하 고 이따 쓰레기 좀 버리 고 와라 . 그램 치료실 너무 더럽 다 . 혼자 하 기 에 는 너무 힘든 데 요 . 다 늙 은 내 가 하리 호칭 ? 알 겠 습니다 . 버리 고 오 겠 습니다 .,2
너 이번 에 약속 만큼 못 뺐 더라 ? 0 . 1 부족 거 였잖 아 . 그래도 못 뺀 거지 돼 지 야 신고 정도 못 빼 냐 . 나 노력 했 어 나 노력 했 는데 . 되 는 하 냐고 개울 . 나 정도 등급 는 식 은 죽 먹 기 했 어 서 돼지 가 이상 소리 내 냐 . 나 돼지 아니 야 . 더 노력 하 면 증서 예뻐질 거 야 . 돼지 가 애인 노력 하 면 이뻐 진대 . 돼지 멧돼지 가 예쁘 면 얼마나 멧돼지 예쁘 다고 다 똑같 은 돼지 인데 . 돼지 아니 라니까 . 그러 지 마 내 동생 라는 게 쪽팔리 다 돼지 야 돼지 야 돼지 야 넌 나 보고 아 는 체 하 지 마 . 오빠 미워 .,3
