clean_text,label
네 드릴까요 ? 말 보르 레드 하나 . 네 . 요 ! 사장 은 없 어 ? 네 사장 님 지금 계세요 . . 찾 으세요 ? 지금 부터 내 말 잘 어 . 주머니 에 있 는 돈 다 담 아 . 네 ? ? 이러 세요 ! ! 입 닥쳐 . 빨리 사람 오기 전 에 돈 이나 쓸 어 담 어 . . 살려 만 주 세요 제발 제대로 하 면 패 버릴 거 니까 빨리빨리 해라 . 네 . 요 . 진작 빨리 줄 지 . 경찰 신고 하 면 알 지 ?,1
대리 오늘 도대체 뭘 거 야 ? 창고 정리 하 고 바닥 청소 했 습니다 이게 거 니 ? 네 열심히 했 습니다 이건 복사 해놨 니 ? 아까 하 라고 하 셨 는데요 내 가 ? 아까 말 했 는데 너 가 못 었 어 귀 니 ? 아닙니다 . 지금 당장 하 겠 습니다 물 새로 받 아 이걸 먹 으라고 거 니 ? 죄송 합니다,2
네네 무슨 일 때문 에 전화 주 셨 나요 ? 우리 애 가 지우개 하나 훔친 거 가지 고 애 앞 면박 줬 니 ? 그런 게 아니 고 댁 내 따님 분 두 번 훔친 아니 고 여러 번 훔친 게 확인 되 어서 경찰 부르 는 건 너무 심할 거 같 아서 꾸중 마디 겁니다 . 아니 구멍가게 물건 얼마 한다고 그러 냐고 내 애 가 맨날 훔친 거 확실 해 ? 네 본 애 있 고 확실 합니다 됐 고 내 애 울 면서 하교 했 어 번 일 각오 하 는 게 좋 을 거 야 너 애 있 다며 ? 제 애 까지 끌어들이 지 마세요 내 애 울 면서 들어왔 는데 그냥 못 넘어가 니 애 죽여 버릴 거 야 이러 지 마세요 곤란 합니다 . 단지 교육 차원 마디 했 을 라고요 됐 고 아 네 애 보이 네 죽여 버릴 테 니까 니 아들 죽 은 거 보고 그때 반성 해 남 애 함부로 울리 면 되 는지,0
형 ! 형 ! 돈 좀 있 어 ? 요 . ? 형 말 고 있 어 ? 형 얼마 있 어 ? . . 돈 없 어요 . 근데 . 제 가 형 에요 ? 에이 잘 생겼 으니까 형 지 . 형 돈 좀 만 주 면 때릴 게 좀 만 줘 봐 . 돈 많 게 생겼 네 진짜 현금 없 어요 . 진짜 요 . 놔 주 세요 . 에이 지갑 주머니 에 있 네 ! 내 가 지갑 뒤져봐도 돼 ? 뒤져서 나오 면 하 려고 ? 그냥 줘 진짜로 없 어요 . 죄송 해요 . 나 진짜 지갑 연다 ? 내 가 말 만 이러 니까 우스워 ? 지갑 에 돈 없 어요 죄송 해요 .,1
김 사원 대리 님 그러 세요 ? 이거 오늘 까지 제출 해야 하 는데 좀 해줄래 ? 네 ? 해야 일 많 아서요 . 아니 좀 도와 달 라잖아 그것 못 해 줘 ? 도와 드리 고 싶 은데 일 많 아서요 . 너 나 얼굴 맞대 고 일 해야 하 는데 감당 있 겠 어 ? 네 ? 감당 있 으면 하 지 말 든가 아닙니다 제 가 하 겠 습니다 .,2
야 너 휴대폰 좀 빌려줘 봐 돼 . 지난달 에 휴대폰 요금 너무 많이 나와서 엄마 한테 혼났 어 . 알 바 야 ? 닥치 고 폰 이나 내놔 폰 주 면 또 결제 하 려고 그러 지 ? 응 게임 캐 시 다 떨어져서 충전 좀 돼 진짜 . 맞 고 줄래 그냥 줄래 ? 진짜 번 만 더 결제 거 들켰 다가 는 휴대폰 뺏길 지도 몰라 아 씨 오늘 말 많 아 당장 내놔 ? 제발 .,1
잠깐 만 학생 예 ? 부르 셨 너 요 ? 겠 어 부르 시 죠 내 가 지갑 을 잃어버려서 돈 없 다 돈 좀 있 녀 아니요 현금 없 어요 주머니 에 있 는 거 열 어 봐 이건 되 요 그건 내 가 판단 해 내놔 봐 이건 제 돈 아니 에요 이리 줘 ? 좀 맞 을래 ? 그건 정말 제 돈 아니 에요,1
얼마 가 져왔 어 ? 십 만 원 정도 . 야 이걸로 새 폰 을 사 이게 최선 었 어 . 최선 을 다 해 맞 자 너 제발 때리 지만 마 ! 내일 까지 3 배 만들 어 그걸 . 아 그건 네 가 생각 해야지 말 돼 .,1
야 너 이마빡 에 빛 난다 어 ? 야 대 만 때려 보 자 퍽 아 흑 그래 아팠 어 ? 빛 나 길래 두드려 봤 다 가만히 있 어 봐 퍽퍽 야 두드리 니깐 열리 겠 는데 ? 빛 나다 열리 나 ? 뭔 소리 야 저리 치워 너 서운 하 게 그러 냐 친구 사이 에 퍽퍽퍽 야 너 미쳤 어 ? 야 광 난다 이마빡 참 예뻐 흑흑흑,3
나 씨 정수기 물탱크 좀 갈아주 시 겠 어요 ? 싫 습니다 . 물 만 마시 는 아닌데 매번 만 하 잖아요 . 나 씨 가 저희 부서 유일 남자 직원 잖아요 . 그러니까 요 일 꾼 아니 고 직원 . 못 해 주 겠 다는 건가요 ? 그런 게 아니 고 매번 만 물탱크 갈고 짐 나르 는데 부당 하 다는 겁니다 . 나 씨 가 남자 직원 니까 힘 제일 세 고 먹 는 양 저희 여 직원 보다 더 많 을 거 아니 에요 ? 정수기 거의 씁니다 . 물 싸 가지 고 다녀요 . 하 그러 고 팀 잘 어울릴 있 을까요 ? 왕따 시키 겠 다는 거 에요 ?,2
너 가 민수 라는 남자 제자 니 ? 네 맞 는데요 그러 시 죠 ? 혹시 저희 선생 님 께 무슨 일 생겼 나요 ? 무슨 일 은 그냥 선생 님 콩팥 하나 정도 가져가 려고 네 . ? 장난치 시 지 마세요 . 장난 너무 심하 신 거 아니 신가요 ? 아 어린애 라 그런지 상황 판단 못 하 네 사진 보내 줄 테 니 봐 봐 장난 인지 아닌지 어 . ? 그러 시 는 건가요 신고 거 예요 당장 신고 거 예요 . 신고 해 보 던지 어딘지 는 알 고 신고 하 게 ? 한테 원 하 시 는 거 있 으시 면 최대한 할게요 선생 님 해치 지 말 아 주 세요 내 가 말 하 는 거 가 져다 주 기 만 해 그러 면 그냥 깔끔 하 게 끝 날 일 야 하 도록 할게요 바로 할게요,0
너 저번 에 친구 지갑 돈 훔쳤 잖아 . 말 을 지금 꺼내 . 야 다 불 어 버리 기 전 에 얼마 나 한테 줘 봐 . 내 가 줘야 되 는데 ? 다 불 어 버릴 거 라니까 ? 니 가 가져간 돈 주인 모든 사람 에게 ? 얼마 면 되 는데 ? 10 만 원 만 줘라 . 야 지금 10 만 원 없 어 . 확 불 어 버릴까 보 다 ? 내일 까지 줄게 .,1
어유 파리 꼬여 서 계란 썩 는 냄새 가 나 냐 설마 사람 한태 나 는 냄새 는 아닐 테 고 너 라 했 냐 얼래 새끼 깝치네 야 야 냅둬 라 자기 가 뜨끔 그런 거 겠 지 너 싸우 고 싶 냐 ? 우 쭈쭈 욕먹 어서 화났 어요 ? 나 한테 지랄 야 새끼 아 니 가 존나 맘 에 드 니까,3
나 좀 제발 그만 따라다녀 . 부탁 야 너 만나 려면 널 찾아가 야 될 거 아냐 우리 헤어졌 자 나 . 이건 스토킹 야 난 아직 헤어졌 어 . 너 가 일방 적 으로 말 거 지 제발 나 좀 놔주 면 돼 ? 내 가 언제 괴롭혔 다고 그래 . 다 널 사랑 그런 거 지 우리 집 비밀 번호 를 또 알 았 어 너 들어가 는 거 봤 지 . 남자 친구 가 정도 못 보 냐 ? 너 네 집 에 다른 남자 숨겨뒀 나 보 지 ? 제발 그만 좀 해 . 아니 라고 . 너 의 정신병 적 인 의심병 때문 에 헤어진 거 야 ? 정신병 ? 년 말다 했 냐 ? 다리 하나 부러뜨려 놔야 바람 을 못 피 지 . 일 로와,0
야 . 거 지 ! 너 네 집 판자촌 라면서 ? . 판자촌 야 ? 위 에 다 쓰러져 가 는 집 있 잖아 . 귀신 의 집 같이 다 허물어진 데 ? 새끼 . 귀신 의 집 은 무너지 진 않 잖아 . 쟤 네 집 은 천장 에 구멍 뚫려 있 을걸 . 추워서 집 이불 둘 둘 말 고 있 을 텐데 . 용케 얼 어 죽 진 않 았 네 . 날 추운데 걱정 은 못 해줄망정 그게 무슨 망발 냐 ? 거지 친구 야 내 가 핫 팩 하 나 줄까 ? 추운데 이런 거 라도 있 으면 낫 지 않 겠 어 ? 크 큭 . 배려 심 봐라 . 쩔 어 . 나 쓰 던 거 있 으니까 저녁 까지 는 쓸 있 겠 다 . 내 가 내일 쓰 던 거 줄 테 니까 꼭 가져가 . 쟤 주 고 나 면 나 손 시려워 서 하 냐 ? 새끼 꼴 에 자존심 은 있 는지 얼굴 빨개지 네 ? 그래 봤 자 넌 거지새끼 못 면해 .,3
여보 생활비 좀 주 세요 아니 이놈 의 마누라 는 허구 날 입 만 열 면 돈타령 야 애 학원 비 며 . 괜히 애 핑계 대 지 마 ! 제 가 입 고 쓰 는 건 없 어요 . 거짓말 마 아주 뱃살 출렁출렁 여보 . 그러 지 말 고 생활비 좀 주 세요 못 줘 ! 뱃살 쳐지 는 거 더 이상 보 기 싫 어서라도 못 줘 정말 제 가 먹 고 쓰 는 건 없 어요 . 믿 어 주 세요 . 저리 가 여편네 야 정 떨어져,3
조용히 살 라고 했 는데 새끼 가 깔짝깔짝 건드 네 ? 그러 지 마 . 그건 정말 너 네 가 잘못 거 잖 아 야 내 가 잘못 했어도 그걸 니 가 뭔데 말 해 ? 뭔데 신고 하 네 마 네야 나쁜 일 니까 . 니 가 경찰 야 ? 어 ? 경찰 아닌 새끼 가 남 의 일 에 오지랖 은 . 그래도 그건 아니 야 아 외골수 새끼 입술 부르트 도록 쳐 맞 아도 아직 정신 못 차렸 네 아 뇌 는 아직 터지 도록 맞 아서 그러 냐 ? 제발 . 서 멈춰 주 면 나 조용히 게 야 니 가 조용히 하 는 건 하나 중요 하 고 이빨 꽉 깨물 어라 그러 면 나간다 새끼야 제발 그만 해 .,0
돈 을 빌려 갔으면 갚 아야지 죄송 합니다 시간 을 조금 만 더 주십시오 내 가 ? 내 가 자선 사업가 야 ? 나 는 엄연 사업가 야 알 고 있 습니다 부탁 드릴게요 보 니까 남 은 이제 얼마 없 는 같 은데 말 야 진짜 빈 털털이 번 만 봐 주 세요 그래도 자동차 한대 있 네 ? 저거 밖에 없 어요 정말 . 저거 라도 줘야지 남 의 돈 빌려 가 놓 고 편하 게 차 타 고 다닐라 했 어 ? 어 다녀야지 그러 면서 몸 을 떼우 고 갚 아야지 이자 너무 비싸 고 . 아쉬울 는 빌려 놓 고 이제 와서 이제 타령 하 는 거 야 ? 웃기 지 마 저거 는 내 가 가져간다,1
이리 넌 토막내 서 죽여줄 게 살려 주 세요 싫 어 난 너 의 장난감 놀 시간 보네 고 싶 어서 그러 는 거 야 제발 그만 너 의 몸 장난감 을 아주 잘 갖 고 놀 아야지 칼 그렇 게 까지 . 칼 쑤시 는 맛 있 거든 살려 주 세요 살 아 있 는 애 는 재미 없 어 야이 새끼야 경찰 다 . 이런 미친 싸이코 같 은 놈 총 쏘 기 만 해 봐 목 를 썰 어 주 겠 어,0
병신 아이스크림 먹 게 돼 있 냐 ? 난 먹 으면 돼 ? 그만 좀 해 . 당연히 되 지 너 공부 개 못하 는 찐따 잖 아 . 야 닭대가리 가 말 하 네 동물농장 나가 자 . 너 네 학교 폭력 으로 신고 하 기 전 에 그만 해 . 아이고 무서 워라 살려 주 세요 으 헝 헝 제발 좀 저리 가 . 나 였으면 아이스크림 먹 을 시간 에 공부 . 멈춰 ! 저러 니까 쳐 맞 고 다니 지,3
한창 분위기 좋 을 방해 죄송 합니다 누 . 야 ? 새끼 갑자기 쉬쉬 사장 님 흥분 하 지 마시 구요 제 가 여자 오빠 되 는 사람 안타깝 게 얘 가 아직 18 살 됐 지 예요 ? . 그게 어때서 ? 우리 사 . 사랑 하 는 사이 야 푸하하하 이분 재미있 으신 분 시 네 . 내 가 번 실수 같 으니 용서 해 주 게 용서 라 까짓것 용서 해 드리 죠 다만 제게 뭔가 필요 게 있 어서요 사모님 번호 가 였 더라 돈 필요 하 다면 내 지분 을 팔 아서라도 줌 세 제발 사장 님 소유 의 은행 있 는 건물 기억나 시 죠 ? 자네 가 그걸 ?,1
니 가 나 한다는 애 구나 ? 내 가 ? 나 너 해 . 머 라는 거 야 . 사진 다 있 거든 . 너 내 가 누군지 모르 지 ? 너 한번 찍혀야 정신 차리 냐 ? 아니야 나 . 나 진짜 아니 야 . 이거 나 아니 야 . 애 머 래니 ? 작작 좀 나 대 . 진짜로 나 진짜 아니야 나 이런 대 가 보 지 않 았 어 . 야 니 가 내 썸남 한테 꼬리 쳤 다며 거짓말 하 지 마 내 가 다 듣 고 이러 는 거 거든 ? 진짜 나 아니 야 . 나 닮 은 앤가 봐 . 야 재 입 좀 어떻 게 하 자 . 애 아 제발 이러 지 말 아 줘 . 선생 님 한테 말 거 야 .,3
자꾸 이런 식 으로 내 연락 무시 하 면 나 가만 있 지 않 을 거 야 건데 ? 당장 네 집 에 가 서 다 말 거 야 정말 그러 기 야 ? 제발 이제 그만 해 네 가 자꾸 연락 무시 하 고 해결책 을 내놓 지 않 잖아 하 길 원하 는데 ? 당장 집 에 가 서 네 와이프 에게 말 해 그건 돼 . 나 이혼 당해 정도 생각 하 고 행동 했 니 ? 진짜 너 칼 갈기갈기 찢 어 죽여 버릴 거 야 나 가만 있 지 않 을 거 야 . 말 통하 니 자꾸 연락 을 차단 하 는 거 아냐 네 가 나오 면 나 이제 가만 있 지 않 겠 어,0
야 너 는 00 고등학교 배정 되 서 어쩌 냐 00 고등학교 가 어 떄서 ? 내신 구리 잖 아 . 애 다 돌대가리 아니 면 일진 라던데 나 는 상관없 어 어짜피 공부 잘 하 니까 가 상관없 어 니 친구 다 공부 못 하 는 애 고 노 는 애 일 텐데 걔 네 놀 아 나 혼자 지낼 거 야 너 걔 네 처럼 존나 구려 지 겠 지 ? 나 는 고등학교 가 서 집 잘 살 고 공부 잘 하 는 친구 많이 사귈 건데 그래라 너 는 어쩌 냐 인생 망했 네 그만 해,3
야 손 병신 . 하 . 한숨 쉬 었 어 ? 야 손 병신 . 부르 지 마 . ? 병신 한테 병신 라 그러 는데 . 말 하 지 말 라고 . 야 병신 아 . 너 손 똥 은 닦 냐 ? 그런 말 하 지 말 라고 . 새끼 가 형 님 말 하 는 데 말대답 야 ? 아 때리 지 마 . 으이구 병신 새끼 !,3
너 내 가 쳐다보 지 말 랬지 미안 근데 본 거 아니 야 지금 쳐다보 고 있 잖아 아니야 일부러 본 게 아니 야 본 거 맞 네 . 거짓말 해 ? 거짓말 은 나쁜 거 지 ? . 응 맞 아야 겠지 ? 미안 해 잘못 했 어 가 잘못 했 는데 ? 반성문 쓸 게,3
나이 가 몇 인데 내 가 이런 까지 일러 줘야돼 ? 죄송 합니다 기본 적 인 탑재 가 되 있 으면 어떡 해 ? 죄송 합니다 . 죄송 하 다는 소리 좀 듣 기 싫 어 제대로 없 어 ? 다음 부터 제대로 해 보 겠 습니다 그따위 하 다간 다음 은 없 을지 몰라 제대로 좀 해 제발 ! 네 정말 죄송 합니다 아주 가정 에서부터 교육 을 다시 받 아야 돼 가 많 아 요새 젊 은 은 . 죄송 합니다,2
야 나 오늘 지갑 을 가져왔 는데 5 만 원 만 빌려 주 라 아 . 지난 번 에 빌려간 돈 아직 주 셨잖아요 . 내 가 급해서 그래 오늘 꺼 까지 바로 줄게 약속 지키 시 는데 드리 기 싫 어요 우리 사이 에 그래 아 . 정말 힘들 어요 번 번 만 주 면 다시 는 달 라고 게 정말 그만 하 세요 앞 으로 너 괴롭힐 게 이번 번 만 주 라 이번 마지막 에요 .,1
팀장 님 오늘 당직 시 죠 ? ? 아 직원 부모 님 상당 했 다고 문자 통 전 직원 에게 부탁 드려도 될까요 ? 그런 건 서무 가 하 는 일 아니 니 ? 아 그렇 긴 한데 주말 라 당직자 에게 부탁 하 는 건데요 . 나 는 문자 못 보내 주 겠 다 니 가 와서 해라 네 ? 못 었 니 ? 니 가 와서 보내 라고 . 주말 인데 사무실 까지 가 려면 시간 좀 걸리 는데 번 만 보내 주 십시오 . 당직자 가 원래 해 주 는 일 맞 지 않 습니까 ? 아 그건 모르 겠 고 니 가 와서 보내 든가 말 든가 해라 끊 어라,2
너 내 사진 합성 프로필 사진 거 야 ? 이게 너 야 ? 맞 잖아 . 얼굴 근데 몸 을 합성 이유 가 냐고 . 얼굴 만 살짝 비슷 한데 ? 뜬금없 다 . 이거 나 일부러 놀리 려고 그런 거 지 ? 남 의 사진 으로 이러 는 거 불법 거든 ? 아 예 예 요 ? 이거 내 가 했 다는 증거 있 어 ? 내 핸드폰 으로 남이 거 일 있 잖아 사진 지워 . 싫 은데 ? ? 웃기 잖아 돼지 같 고 좋 은데 . 야 돼지 얼굴 에 돼지 몸 붙여 준 게 잘못 야 ? ? 돼지 라니 ? 너 진짜 말 좀 가려서 해 . 돼지 아니 야 ? 너 을 마다 꿀꿀 소리 내 잖 아 .,3
내놔 내놓 으라고 없 는데 뭘 줘 ? 뒤져서 나오 면 어쩔래 뒤져봐 뒤 벼 보 고 나오 면 어쩔 껀 데 없 음 니 가 일 을 하 든 아님 집 에 가 서 받 아 가 야지 싫 은데 이게 진짜 죽 고 싶 나 내 가 죽 어 아 미친년 넌 맞 아야 정신 차리 지 그만 해 얼마 필요 한대 이제 정신 드 냐 얼마 필요 하 냐고 10 만 가지 고 와라,1
니 가 내 돈 훔쳤 지 ? 아니야 내 가 니 돈 을 훔쳐 없 어 졌 는데 ? ? 지갑 에 있 던 돈 ? 다른 데 다가 흘렸 겠 지 나 는 아니 야 하 웃기 고 있 네 너 집 찢어지 게 가난 하 다며 내 가 도둑 을 했 다는 거 야 ? 어 도둑년 당당 하 게 눈 치켜뜨 네 ? ? 나 정말 아니야 너 같 은 년 은 손목 분질러 져야 두 번 다시 도둑 질 못 건데 그렇 지 ? 나 정말 아니 라구 ! !! 큰소리 내 지마 짜증 나 니까 손목 은 분질러지 고 입 까지 막혀 야 정신 차릴 래 ?,0
야 조 선생 이것 좀 해 네 ? 부르 신 건가요 ? 그래 너 말 고 더 있 냐 ? 그래도 직장 인데 부르 시 는 거 는 좀 . 내 가 존칭 까지 써 가 면서 불러야 겠 어 ? 일 이나 제대로 해 네 . 알 겠 습니다 . 일 하 고 이따 쓰레기 좀 버리 고 와라 . 치료실 너무 더럽 다 . 혼자 하 기 에 는 너무 힘든 데 요 . 다 늙 은 내 가 하 리 ? 알 겠 습니다 . 버리 고 오 겠 습니다 .,2
너 이번 에 약속 만큼 못 뺐 더라 ? 0 . 1 부족 거 였잖 아 . 그래도 못 뺀 거 지 돼지 야 정도 못 빼 냐 . 나 노력 했 어 나 노력 했 는데 . 되 는 어떻 게 하 냐고 . 나 정도 는 식 은 죽 먹 기 했 어 서 돼지 가 이상 소리 내 냐 . 나 돼지 아니 야 . 더 노력 하 면 예뻐질 거 야 . 돼지 가 노력 하 면 이뻐 진대 . 돼지 가 예쁘 면 얼마나 예쁘 다고 다 똑같 은 돼지 인데 . 돼지 아니 라니까 . 그러 지 마 내 동생 라는 게 쪽팔리 다 돼지 야 돼지 야 돼지 야 넌 나 보고 아 는 체 하 지 마 . 오빠 미워 .,3
아 ! 아줌마 운전 을 하 면 어떻 게 해요 ? 네 ? 무슨 일 시 죠 ? 아줌마 가 주차 하 면서 내 오토바이 를 쳤 잖아요 . 무슨 소리 에 요 ? 주차 선 에 차 가 잘 들어가 있 는데 . 보 세요 . 제 오토바이 가 쓰러져 있 잖아요 . 아줌마 차 가 내 오토바이 를 쳤 다니까 ! 말 되 는 소리 를 ! 경찰 을 불러도 되 지만 가 또 호텔 주차장 잖아 . 아줌마 를 위해서 내 가 싸 게 처리 할게요 . 50 ? 어때요 ? 말 되 는 소리 하 지 마세요 . 경찰 부르 고 보험 회사 부르 고 아줌마 남편 부를까 ? 다음 주 부터 사이 좋 게 남편 하 고 운전 연수 하 면 되 겠 네 . 이거 완전 사기 꾼 네 .,1
이번 에 육아 휴직 좀 내 려구요 넌 남잔데 무슨 육아 휴직 야 아내 혼자 너무 힘들 어 해서요 너 만 힘들 줄 아냐 근데 회사 복지 중 에 유가 의 휴직 제도 있 던데요 그래 쓸 순 있 지 번 써 봐 무슨 말씀 신가요 니 가 휴직 하 고 와서 니 자리 가 있 는지 보 라고 너무 부당 하 다고 생각 합니다 지금 당장 그만두 던가,2
야 재형 아 미친 새끼 가 보고 재형 이래 더럽 네 하 . 하 . ? 야 새끼야 내 가 더 기분 나빠 존 제 자체 가 민폐 인 새끼야 야 재형 보 고 새끼 라고 하 지 마 새끼 란 욕 불쌍 해 그래 내 가 미안 하 니까 이제 그만 해 잘못 했 어 그래 야 현우 야 작작 하 자 괜히 심하 게 건들 다가 큰일 날 같 으니까 나중 에 적당히 건들 자 아니 웃긴 새끼 네 야 날 나쁜 사람 으로 만드 냐 니 가 뭔데 명령 을 해 야 현우 야 적당히 하 자니까 더러운 놈 잘못 건들 면 우리 만 손 해야 착한 내 가 참 는다 . 야 적당히 하 라고 내 가 뭔 죄 를 졌 길래 계속 그러 는데 작작 해 새끼 가 미쳤 구나 하교 시간 보 자 먼지 나 도록 맞 을 준비 하 고 새끼 중학교 생활 망했 네 너 말 야 사람 잘못 건들 었 어 성적표 점수 내려갈 준비 하 고,3
