clean_text,label
네 뭐 드릴까요? 말보르 레드 하나. 네. 여기요! 여기 사장은 없어? 네 사장님 지금 안계세요. 뭐 .찾으세요? 지금부터 내 말 잘 근래 들어. 여기 주머니에 있는 돈 다 담아. 네?? 왜 이러세요 당세 !! 입닥쳐. 빨리 사람 오기전에 돈이나 쓸어담어. .살려만 주세요 제발 오늘날 제대로 안하면 패 당대 버릴거니까 빨리 동 빨리 해라. 네.여기요. 진작 이렇게 빨리 줄것이지. 띠 경찰 신고하면 알지 수소 ?,1
이대리 오늘 도대체 뭘한거야? 창고정리도 하고 바닥도 청소했습니다 이게 한거니? 네 번 열심히 수평 했습니다 왜 이건 복사 안 귀 해놨니 대청소 ? 아까 하라고 안하셨는데요 내가? 아까 말했는데 너가 못들었어 귀 이니? 아닙니다. 지금 당장 하겠습니다 물도 새로 받아와 고도 이걸 먹으라고 현대 한거니? 중편 죄송합니다,2
네네 무슨 일 때문 해님 에 전화주셨나요? 우리 등기 애가 간장 안내서 지우개 하나 훔친거 가지고 애들 앞에서 면박줬니? 그런게 아니고 댁 내 따님분이 한 두번 훔친것도 아니고 여러번 훔친 게 확인 되어서 평야 경찰부르는건 너무 심할거 같아서 꾸중 한 마디 한겁니다. 아니 그 구멍가게 물건이 얼마 한다고 그러냐고 내 애가 맨날 훔친거 확실해? 네 본 애들도 있고 확실합니다 됐고 내 애 의기 울면서 하교 했어 임 이번 일 각오하는 게 좋을거야 너도 애 있다며? 제 애까지 근거지 장부 끌어들이지 마세요 내 애도 울면서 들어왔는데 그냥 못 인식 넘어가 물품 니 애 죽여버릴거야 이러지 마세요 저도 곤란합니다. 단지 교육 차원에서 한 마디 했을 뿐이라고요 됐고 아 저기 단점 네 애 제한 보이네 죽여 편 버릴테니까 니 아들 죽은거 보고 그때 반성해 남 애 함부로 울리면 어떻게 되는지,0
거푸집 형! 형! 돈좀있어? 저 저요.? 여기 형말고 식 누가 있어? 형 얼마 있어? 연도 저 타이프 . 속 저.돈 없어요.근데.제가 왜 형이에요 자형 ? 에이 잘 생겼으니까 형이지. 형 재주 돈 좀만 주면 안때릴게 좀만 줘봐. 돈 많게 생겼네 저 진짜 연중 현금 없어요.진짜요.놔주세요. 에이 지갑 주머니에 있네! 내가 지갑 뒤져봐도 돼 피리 ? 뒤져서 나오면 어떻게 하려고? 그냥 줘 저 진짜로 없어요.죄송해요. 기적 나 진짜 지갑 연다 아우 ? 내가 말로만 이러니까 우스워? 지갑에도 돈 없어요 죄송해요.,1
김사원 천수 대리님 왜 그러세요? 이거 오늘까지 제출해야 하는데 이승 좀 해줄래? 네? 저도 해야 할 명 일이 많아서요. 아니 좀 도 등급 와달라잖아 그것도 못 해줘 푼수 ? 저도 도와드리고 싶은데 할 일이 많아서요. 너랑 나랑 얼굴 맞대고 일해야 하는데 감당할 수 있겠어 현금 ? 네? 감당할 수 있으면 하지 말든가 아닙니다 제가 하겠습니다.,2
야 코드 너 휴대폰 어미 좀 빌려줘봐 안돼. 속 지난달에도 휴대폰 가운데 안쪽 지금 요금이 너무 많이 나와서 엄마한테 혼났어. 알 바야? 닥치고 폰이나 직선 내놔 가명 폰 주면 또 결제하려고 그러지? 응 게임 캐시 다떨어져서 충전좀 안돼 진짜. 맞고 줄래 그냥 줄래? 진짜 한번만 더 결제한거 들켰다가는 휴대폰 뺏길지도 몰라 아 씨 오늘따라 왜이렇게 말이 많아 당장 안내놔? 제발.,1
잠깐만 거기 학생 예? 매연 저 부르셨너요? 그럼 누구겠어 납입 하천 왜부르시죠 내가 지갑을 잃어버려서 돈이없다 돈좀 있녀 아니요 현금없어요 값 주머니에 있는거 열어봐 이건 안되요 그건 내가 판단해 내놔봐 이건 제돈아니에요 이리 안줘? 좀 맞을래? 그건 수입 정말 제 가격 돈 아니에요,1
얼마 가져왔어? 십만원 정도. 야 이걸로 새 수익 폰을 어떻게 사 이게 최선이었어. 센터 중앙 그럼 최선을 다해 맞자 너 제발 암소 때리지만 마! 그럼 내일까지 3배로 만들어 와 그걸 잇속 어떻게. 아 그건 네가 생각해야지 닭 말도 안돼.,1
야 너이마빡에 빛이난다 어? 야 한대만 때려보자 퍽 아 흑 왜 타 재액 그래 아팠어 국한 ? 빛이나길래 두드려봤다 가만히있어봐 퍽퍽 야 두드리니깐 열리겠는데? 빛이 엄니 나다 열리나? 뭔소리야 저리치워 너 서운하게 왜그러냐 친구사이에 퍽퍽퍽 야 너 미쳤어? 야 광이난다 이마 대열 빡 참 예뻐 흑흑 액운 흑,3
나씨 정수기 물탱크 좀 갈아주시겠어요? 싫습니다. 물 저만 마시는 것도 아닌데 매번 저만 하잖아요. 나씨가 저희 부서 유일한 남자직원이잖아요. 그러니까요 저 일꾼 아니고 직원입니다. 그래서 못 점유 해주겠다는 건가요? 그런게 아니고 매번 물 저만 물탱크 갈고 짐 나르는데 부당하다는 겁니다 것 천수 . 나씨 적 가 남자직원이니까 힘도 제일 세고 먹는 양도 저희 수컷 채비 여직원보다 더 많을 거 아니에요? 저 정수기 거의 안씁니다. 물 싸가지고 다녀요. 하 그러고도 이 팀에서 잘 어울릴 엄니 득 사원 수 있을까요? 왕따시키겠다는거에요?,2
너가 민수라는 남자 제자니 기능 ? 네 맞는데요 왜 그러시죠? 혹시 저희 선생님께 무슨 일 생겼나요? 무슨 일은 그냥 천추 선생님 노름 심판 하 콩팥 하나 정도 가져가려고 네.? 수고 피리 장난치시지 마세요. 자두 장난이 너무 심하신 거 아니신가요? 아 어린애라 그런지 상황 판단 못하네 사진 보내 사람 분진 줄 테니 봐봐 장난인지 아닌지 어.? 왜 그러시는 건가요 신고 할 거예요 당장 신고 할 거예요. 신고해보던지 어딘지는 알고 신고하게? 저한테 원하시는 동정 거 있으시면 최대한 할게요 선생님 해치지 말아주세요 그럼 내가 말하는 거 가져다 주기만 해 그러면 그냥 깔끔하게 끝날 일이야 그렇게 하도록 끄트머리 보도 할게요 바로 할게요,0
너 저번에 친구 후일 오인 지갑에서 돈 훔쳤잖아. 그말을 왜 지금 꺼내. 연대 야 다 불어버리기전에 얼마 나한테 줘봐. 내가 왜 줘야되는데? 다 불어버릴거라니까? 니 재물 가 가져간 돈 주인이랑 모든 사람들에게? 얼마 주주 면 되는데? 10만원만 줘라. 야 지금 10만원 입담 없어. 확 소리 불어버릴까보다? 내일까지 줄게.,1
어유 자아 파리꼬여 피리 어디서 계란썩는 냄새가 호각 나냐 설마 사람한태 나는 냄새는 아닐테고 너 뭐라했냐 얼래 연륜 저 새끼 깝치네 야 야 냅둬라 자기가 뜨끔해서 그런거겠지 처 너도 싸우고 싶냐? 우쭈쭈 욕먹어서 화났어요? 왜 나 끝 한테 지랄이야 이 새끼들아 니가 존나 맘에 안드니까,3
나좀 제발 그만 따라다녀.부탁이야 너 만나려면 널 모정 찾아가야될거아냐 우리 헤어졌자나. 구린내 이건 스토킹이야 난 아직 안헤어졌어. 너가 일방적으로 말한거지 제발 나좀 놔주면안돼? 내가 언제괴롭혔다고그래. 다 널 사랑해서 그런거지 순리 우리집 비밀번호를 피의 또 어떻게 알았어 너 들어가는거 봤지. 남자친구가 그정도도 못보냐? 피리 너네집 비렁뱅이 에 다른남자 숨겨뒀나보지? 제발 그만좀해.아니라고. 너의 그 정신병적인 의심병때문에 헤어진거야 비렁뱅이 뭐? 정신병? 끝 비렁뱅이 이년이 말다했냐? 어디 다리 소득 하나 부러뜨려놔야 바람을 못피지. 일로와,0
야. 거지! 너네집 저기 금침 판자촌이라면서? . 판자촌이 뭐야? 왜 연기 저 위 자식 에 다 쓰러져가는 우환 집들 있잖아. 거기 귀신의 집 같이 다 허물어 탈 진데? 새끼. 귀신의 집은 무너지진 않잖아. 쟤네 집은 천장에 국 구멍도 뚫려 있을걸 백금 이기심 . 추워서 집 예지 에서 이불 둘둘 말고 있을텐데. 용케 얼어죽진 않았네. 날도 추운데 걱정은 못해줄망정 그게 무슨 망발이냐? 거지 친구야 내가핫팩하나 줄까? 추운데 이런거라도 있으면 낫지 않겠어? 상판 크큭. 와 배려심봐라. 쩔어. 나도 비렁뱅이 쓰던거 있으니까 저녁 때까지는 쓸 수 가실 있겠다. 내가 내일도 쓰던거 줄테니까 꼭 남아 가져가. 쟤 주고 나면 나 손시려워서 어떻게 하냐? 새끼 꼴에 자존심은 있는지 얼굴 빨개지네? 그래 봤자 넌 거지새끼 평원 못 면해.,3
여보 생활비좀 주세요 아니 이놈의 마누라는 허구한날 입만 열면 돈타령이야 애들 학원비며. 괜히 애들 핑계 대지마! 제가 입고 쓰는건 없어요. 거짓말마 아주 뱃살이 출렁출렁 여보 생계비 . 그러지 말고 생활비좀 주세요 못 여편네 줘 구강 ! 뱃살 쳐지는 거 더이상 보기 안사람 싫어서라도 못줘 정말 제 제목 가 도시 먹고 쓰는건 없어요. 믿어주세요. 저리가 이 여편네야 도시 정떨어져,3
조용히 살라고 했는데 이새끼가깔짝깔짝건드네? 그러지마.그건 정말 너네가 잘못한거잖아 야 내가 잘못했어도 그걸 니가 뭔데 말해? 탄탄 뭔데 신고하네 용무 마네야 나쁜일이니까. 니가 경찰이야? 어? 자식 경찰도 아닌새끼가 남의 일 안내서 에 오지랖은 .그래도 자 그건 저서 아니야 아 이 외골수새끼 입술 부르트도록 쳐 전서 맞아도 아직 정신 못차렸네 아 뇌는 아직 터지도록 엄니 안맞아서 그러냐? 제발. 여기서 멈춰주면 나도 지식 조용히할게 야 니가 리포트 오이 조용히 하는건 하나도 안중요하고 이빨 꽉 순경 깨물어라 안그러면 이 나간다새끼야 제발 그만해.,0
돈을 빌려갔으면 갚아야지 죄송합니다 시간을 조금만 더 주십시오 내가 왜? 내가자선사업가야? 호각 나는 방죽 엄연한 사업가야 알고있습니다 부탁드릴게요 뭐 보니까 단행본 남은 전서 것도 이제 얼마 없는 것 같은데 미소 말이야 진짜 빈털털이 입니다 한번만 봐주세요 그래도 대인 저 편제 자동차 이식 한대 있네? 저거밖에 없어요정말. 그럼 저거라도 줘야지 남의 돈 빌려가놓고 편하게 차타고 다닐라했어? 걸어다녀야지 그러면서 몸을 떼우고 갚아야지 하지만 이자도 너무 비싸고 . 그럼 아쉬울 한도 때는 빌려놓고 이제와서 이제 타령하는거야? 웃기지마 저거는 내 시즌 인간 가 가져간다,1
이 플러스 리로 와 넌 토막내서 죽여줄게 아들 살려주세요 싫어 난 너의 장난감이랑 놀 시간 보네고 싶어서 그러는거야 제발 그만 그리고 건 너의 몸 장난감을 아주 잘 갖고 자제 놀아야지 이 칼로 왜 그렇게 까지. 칼로 쑤시는 맛이 있거든 살려주세요 살아있는 애는 재미 없어 야이 새끼야 경찰 화목 순사 이다. 이런 미친 병기 싸이코 같은 놈 그 병기 총 쏘기만 해봐 목를 썰어 주겠어,0
병신이 병아리 아이스크림 먹게 돼 있냐? 난 먹으면 안 돼? 그만 좀 해. 당연히 안 불운 일 태양 되지 너 공부 개못하는 찐따잖아. 야 닭대가리가 말도 하네 동물농장 나가자. 너네 세대 학교폭력으로 신고하기 전에 그만 해. 아이고 무서워라 살려주세요 으헝헝 제발 태양 좀 저리 가. 말씀 나였으면 아이스크림 먹을 시간에 공부한다. 멈춰! 저러니까 쳐맞고 다니지,3
와 한창 분위기 좋을때 방해해서 죄송합니다 누. 누구야? 이 새끼 동안 매가 갑자기 그램 쉬쉬 사장님 흥분하지 마시구요 제가 이 여자 오빠되는 사람입니다 그런데 안타깝게도 얘 사내 가 아직 18살이 안됐지 뭐예요 뭐? 그. 그게 어때서? 우리 최고조 사. 사랑하는 사이야 푸하하하 구리다 이분 재미있으신 분이시네 저.저기 내가 제명 한번 실수 한것 같으니 용서해주게 용서라 뭐 까짓것 용서해드리죠 다만 제게 뭔가 필요한게 있어서요 사모님 번호가 뭐였더라 돈 때 이 필요하다면 내 지분을 팔아서라도 줌세 제발 그 사장님 소유의 치아 해 은행 있는 건물 기억나시죠 간 ? 자네가 그걸 어떻게?,1
니가 나 따라한다는 애구나? 내가? 나 너 안따라해. 머 후각 라는거야. 여기 사진 다 있거든. 너 장 내가 누군지 모르지? 너 춘추 한번 찍혀야 정신차리냐? 용마 아니야 나. 나 진짜 아니야. 이거 나 아니야. 애 머래니? 오인 작작 좀 나대. 진짜로 나 진짜 아니야 자아 나 이런대 가보지도 않았어. 야 니가 내 썸남한테 꼬리쳤다며 거짓말 하지마 내가 다 듣고 이러는거거든? 진짜 나 아니야. 나랑 닮은 앤가봐. 야 재 입 가운데 좀 어떻게 하자. 애들아 제발 이러지 말아줘. 선생님한테 말할거야.,3
자꾸 이런 가택 식으로 내 연락 주택 무시 연계 하면 나도 가만 있지 않을거야 어떻게 할건데? 당장 네 집에 식칼 가서 다 말할거야 정말 그러기야? 제발 이제 그만해 네가 자꾸 연락 무시하고 연계 해결책을 내놓지 않잖아 어떻게 하길 원하는데? 당장 집에 가서 네 와이프에게 말해 그건 안 돼. 그럼 나 나이프 이혼당해 그 정도도 생각 안하고 행동했니? 진짜 너 칼로 갈기갈기 찢어 죽여 규정 버릴거야 도자 담장 나도 가만 있지 않을거야. 대가 이렇게 말이 안통하니 자꾸 연락을 도자 차단하는거 아냐 네가 그렇게 나오면 나도 이제 가만있지 않겠어,0
야 너는 00고등학교 배정되서 어쩌냐 왜 내부 벌판 00고등학교가 어떄서 고교 ? 거기 내신 구리잖아. 애들도 다 돌대가리 아니면 년 일진뿐 전위 이라던데 나는 상관없어 어짜피 공부 안쪽 잘하니까 뭐가 상관없어 니 친구들도 다 공부못하는 애들이고 노 종신 는애들 뿐일텐데 걔네랑 안놀아 나 나이 혼자 지낼거야 너도 걔네처럼 존나 구려지겠지? 나는고등학교 오인 가서 집 잘살고 공부잘하는 친구들 많이 사귈건데 그래라 너는 어쩌냐 인생 망했네 그만해,3
야 손병신. 하. 한숨 수량 쉬었어? 야 손병신. 그렇게 부르지마. 녀석 뭐? 병신한테 쓰레기 병신이라 그러는데. 바보 백치 그렇게 말하지 백치 말라고. 야 병신아. 너 손이 그래서 똥은 어떻게 닦냐? 그런 말 하지 말라고. 이 새끼가 형님이 말하는데 말대답이야? 아 자녀 때리지마. 으이구 병신 새끼!,3
너 내가 쳐다보지 말랬지 미안 근데 본거 아니야 지금 쳐다보고 있잖아 아니야 일부러 본게 아니야 본 거 맞네. 왜 거짓말해? 거짓말은 나쁜거지? . 백금 응 그럼 맞아야겠지? 미안해 잘못했어 뭐가 잘못했는데? 반성문 쓸게,3
나이 표지 가 몇인데 내가 이런 것까지 자식 일러줘야돼? 죄송합니다 기본적인 당 것도 탑재가 안되있으면 어떡해? 죄송합니다. 그 죄송하다는 소리좀 듣기 싫어 제대로 할수 없어? 걸이 다음부터 측 제대로 해보겠습니다 그따위로 하다간 다음은 없을지도 몰라 제대로좀해 제발! 네 정말 죄송합니다 기울기 아주 가정에서부터 교육을 다시 받아야돼 문제가 연중 등급 많아 요새 젊은 것들은 . 죄송합니다,2
야 나 오늘 지갑을 안가져왔는데 지불 내부 5만원만 빌려주라 협정 아. 지난 가운데 번에도 기적 빌려간 종말 돈 아직 안주셨잖아요. 내가 급해서 그래 오늘꺼까지 해서 바로 줄게 속 약속도 안지키시는데 저 드리기 싫어요 우리 사이에 왜그래 아. 저 정말 힘들어요 이번 한번만 약정 주면 다시는 달라고 안할게 정말 그만하세요 앞으로 너 안괴롭힐게 이번 한번만 주라 이번이 마지막이에요.,1
팀장님 오늘 당직이시죠? 그런데? 아 직원 부모님 상당했다고 문자 한통 전직원들에게 보랏빛 부탁드려도될까요? 그런건 서무가 하는일 아니니? 아 그렇긴한데 주말이라 당직자에게 부탁하는건데요. 나 보라색 는 문자 못보내주겠다 니가 와서 해라 네? 못들었니? 니가 와서 점토 보내라고. 주말인데 사무실까지 가려면 시간좀 걸리는데 한번만 보내주십시오. 당직자가 원래 해주는 일도 맞지 않습니까? 배트 아 그건 모르겠고 주간 자제 니가 와서 보내든가 말든가해라 끊어라,2
너 왜 내 비렁뱅이 사진 합성해서 프로필 사진 한거야? 이게 왜 너야? 맞잖아. 얼굴이랑 근데 몸을 이렇게 합성한 이유가 뭐냐고. 얼굴만 살짝 비슷한데? 뜬금없다. 이거 나 일부러 놀리려고 그런거지? 그리고 남의 사진으로 이러는 거 상판 불법이거든 멧돼지 ? 아 예예 그래서요? 수익 이거 내가 했다는 증거 있어? 내 기왕 핸드폰 안면 으로 남이 한 거일 수도 있잖아 그럼 사진 지워 멧돼지 . 싫은데?? 웃기잖아 전세 돼지 같고 좋은데 뭐. 야 법 그리고 돼지 다정 얼굴에 상체 돼지 몸 붙여준 게 잘못이야? 뭐? 돼지라니? 너 진짜 말 좀 가려서해. 돼지 아니야? 너 걸을 때 자두 마다 꿀꿀 소리내잖아.,3
내놔 내심 내놓으라고 없는데 뭘 줘? 의지 뒤져서 나오면 허벅지 어쩔래 뒤져봐 뒤벼보고 안나오면 구리다 어쩔껀데 없음 니가 일을하든 아님 집에 가서 받아가야지 싫은데 이게 진짜 죽고싶나 내가왜 죽어 아 이 미친년 넌 맞아야 정신차리지 그만해 얼마필요한대 명사 이제 정신드냐 얼마필요하냐고 10만 가지고와라,1
니가 내돈 훔쳤지? 나이 아니야 장년 내가 왜 니돈을 구멍 훔쳐 없어졌는데?? 지갑에 있던 돈이? 어디 다른데다가 흘렸겠지 나는 아니야 하 웃기고 있네 너 집이 찢어지게 가난하다며 그래서 내가 도둑을 했다는거야? 어 도둑년이 이목구비 절도범 즙액 당당하게 눈치켜뜨네?? 나 동 정말아니야 너같은 년은 손목이 분질러져야 두번 노년 다시 도둑질 못할건데 그렇지? 나 지대 정말 아니라구!!! 큰소리내지마 짜증나니까 손목은 분질러지고 입까지 막혀야 정신차릴래?,0
야 조선생 이것 좀 해와 네? 저 부르신건가요? 그래 여기 너말고 더 있냐? 그래도 직장인데 그렇게 부르시는거는 좀. 뭐 그럼 이득 칭호 내가 존칭까지 써가면서 불러야겠어? 일이나 제대로 일터 해 호각 네.알겠습니다. 일하고 저기 이따 저기 쓰레기도 좀 버리고 와라. 그램 치료실이 너무 더럽다. 저 혼자하기에는 너무 힘든데요. 그럼 다 늙은 내가 하리 호칭 ? 알겠습니다.버리고 오겠습니다.,2
너 이번에 약속한 만큼 못 뺐더라? 0.1 부족한거였잖아. 그래도 못뺀거지 돼지야 신고 어떻게 그정도도 못빼냐. 나도 노력했어 나도 노력했는데. 안되는걸 어떻게 하냐고 개울 . 나도 그정도 등급 는 식은죽 먹기로 했어 어디서 돼지가 이상한 소리내냐. 나 돼지 아니야. 더 노력하면 증서 예뻐질거야. 돼지가 애인 노력하면 이뻐진대. 돼지 멧돼지 가 예쁘면 얼마나 멧돼지 예쁘다고 다 똑같은 돼지인데. 한 돼지 아니라니까. 그러지마 내동생 도 이라는게 쪽팔리다 돼지야 돼지야 돼지야 넌 나보고 아는체 하지마. 오빠 미워.,3
아 동생 ! 아줌마 운전을 일월 이렇게 하면 어떻게 해요? 경관 네? 무슨 일이시죠? 아줌마가 주차하면서 고도 내 오토바이를 쳤잖아요. 무슨 소리에요? 이렇게 주차 선 안에 차가 잘 들어가 있는데. 주재 여기 보세요. 제 오토바이가 이렇게 쓰러져 있잖아요. 아줌마 차가 내 오토바이를 쳤다니까! 말도 안되는 소리를 계집 이렇게! 경찰을 해 불러도 되지만 여기가 또 호텔 주차장이잖아. 상사 아줌마를 위해서 내가 싸게 처리할게요. 한 50? 어때요? 말도 안 되는 소리 하지 악취 마세요. 그럼 시내 경찰도 부르고 보험회사도 부르고 아줌마 남편도 부를까? 다음주부터 사이좋게 낭군 남편 정한 하고 운전연수 하면 되겠네. 이거 완전 사기꾼 속 이네.,1
저 이번에 안사람 육아휴직 좀 내려구요 넌 남잔데 입담 무슨 육아휴직이야 아내 혼자 너무 힘들어 해서요 그래서 너만 힘들 줄 아냐 근데 회사 복지 중에 유가의 휴직제도 있던데요 그래 쓸 오늘날 순 있지 한번 써봐 무슨 시즌 말씀이신가요 말 니가 휴직하고 여성 와서 니 자리가 있는지 보라고 너무 부당하다고 생각합니다 지금 당장 그만두던가,2
야 재형아 미친 새끼가 누구 보고 재형이래 더럽네 하. 하 도련님 .? 야 새끼야 내가 더 기분나빠 존제자체가 민폐인 새끼야 야 재형이 결손 보고 새끼라고 하지마 새끼란 욕이 불쌍해 서면 그래 노랑 내가 미안하니까 이제 그만해 잘못했어 호구 그래 야 현우야 작작하자 괜히 심하게 건들 연월일 다가 큰일 날 것 같으니까 나중에 적당히 건들 구 자 아니 웃긴 새끼네 야 날 나쁜사람으로 만드냐 그리고 니가 뭔데 복선 읍 명령을 해 야 현우야 적당히 하자니까 저 연대 더러운 놈 잘못건들면 우리만 손해야 착한 내가 서면 무기 참는다. 야 적당히 하라고 내가 뭔 잇속 죄를 졌길래 계속 그러는데 작작해 이 새끼가 미쳤구나 하교시간때 보자 먼지 나도록 새끼 맞을 준비하고 이 새끼 중학교생활 망했네 너 말이야 사람 물체 잘못 건 복선 들었어 성적표 점수도 내려갈 준비하고,3
야 제 민호봐바 팔 한짝 속 연차 밖에 없어 애들아 속 놀리지마. 연중 야 뭘 놀린다고 그러냐 놀리는거 아니야 내가 듣기에는 놀리는거로 밖에 안들려 하. 이 시발럼이 야 뒤질래? 갑자기 왜 그래. 중편 야 니가 화나게 하잖아 시발 아니 너가 놀리는거 같아서. 야 놀리는거 수놈 아니라고 몇번을 말해 한 번더 말대꾸 해봐 다음엔 죽여버린다 앞길 응 미안해.,3
